acn,cid,sfd,aod,drcr,channel,amount,occupation,narration,transaction_date,gst_import
4862349458,98275,Investment,2025-08-09,0,ATM,3239,Self-Employed,ATM Withdrawal,2026-10-30,1
4862349458,98275,Investment,2025-08-09,0,Internet Banking,7712,Self-Employed,Insurance Premium,2026-11-04,1
4862349458,98275,Investment,2025-08-09,0,NEFT,4691,Self-Employed,Fuel,2026-12-21,0
4862349458,98275,Investment,2025-08-09,0,Internet Banking,3293,Self-Employed,Electricity Bill,2026-12-30,1
4879129626,51064,Salary,2026-05-08,1,Internet Banking,454948,Retired,Premature,2026-05-14,1
4879129626,51064,Salary,2026-05-08,0,Internet Banking,1238,Retired,Broadband Bill,2026-06-18,1
4879129626,51064,Salary,2026-05-08,0,Internet Banking,27946,Retired,Mutual Fund SIP,2026-08-11,1
4879129626,51064,Salary,2026-05-08,0,Internet Banking,245,Retired,Water Bill,2026-08-11,1
4879129626,51064,Salary,2026-05-08,0,Internet Banking,29512,Retired,Insurance Premium,2026-09-19,1
4879129626,51064,Salary,2026-05-08,0,Internet Banking,1679,Retired,Restaurant,2026-10-22,1
4879129626,51064,Salary,2026-05-08,1,NEFT,101468,Retired,Salary Credit,2026-10-23,0
4879129626,51064,Salary,2026-05-08,0,ATM,7332,Retired,Medical,2026-12-14,0
4880750041,95214,Business,2025-08-31,1,UPI,9092,Self-Employed,Business Credit,2026-04-17,0
4880750041,95214,Business,2025-08-31,0,IMPS,6362,Self-Employed,Online Shopping,2026-04-22,1
4880750041,95214,Business,2025-08-31,1,Branch,81601,Self-Employed,Cash Deposit,2026-05-13,1
4880750041,95214,Business,2025-08-31,1,Branch,140543,Self-Employed,Cheque Deposit,2026-05-29,1
4880750041,95214,Business,2025-08-31,1,Branch,107662,Self-Employed,Premature,2026-06-24,1
4880750041,95214,Business,2025-08-31,1,Branch,172698,Self-Employed,Cash Deposit,2026-06-30,0
4880750041,95214,Business,2025-08-31,0,NEFT,3277,Self-Employed,Restaurant,2026-07-05,1
4880750041,95214,Business,2025-08-31,1,Internet Banking,12050,Self-Employed,Tax Refund,2026-08-06,1
4880750041,95214,Business,2025-08-31,0,IMPS,9573,Self-Employed,Hotel Booking,2026-09-02,1
4880750041,95214,Business,2025-08-31,1,Internet Banking,7811,Self-Employed,GST Refund,2026-09-07,1
4880750041,95214,Business,2025-08-31,1,RTGS,74607,Self-Employed,Tax Refund,2026-09-17,0
4880750041,95214,Business,2025-08-31,1,Branch,69734,Self-Employed,Business Credit,2026-10-17,1
4880750041,95214,Business,2025-08-31,0,Internet Banking,12228,Self-Employed,Insurance Premium,2026-11-03,1
4880750041,95214,Business,2025-08-31,0,Internet Banking,4751,Self-Employed,Broadband Bill,2026-11-06,1
4880750041,95214,Business,2025-08-31,1,NEFT,1582,Self-Employed,Interest Credit,2026-11-18,1
4880750041,95214,Business,2025-08-31,1,RTGS,25379,Self-Employed,Dividend,2026-11-27,0
4880750041,95214,Business,2025-08-31,0,Internet Banking,1762,Self-Employed,Broadband Bill,2026-12-19,1
4880750041,95214,Business,2025-08-31,0,RTGS,1310,Self-Employed,Restaurant,2026-12-28,0
4885177309,26359,Investment,2026-04-01,0,Internet Banking,1708,Salaried,Broadband Bill,2026-04-01,0
4885177309,26359,Investment,2026-04-01,0,Internet Banking,26006,Salaried,Loan EMI,2026-04-13,1
4885177309,26359,Investment,2026-04-01,0,IMPS,1532,Salaried,Mobile Recharge,2026-04-24,1
4885177309,26359,Investment,2026-04-01,0,RTGS,2066,Salaried,Restaurant,2026-04-26,1
4885177309,26359,Investment,2026-04-01,1,NEFT,385505,Salaried,Premature,2026-06-01,0
4885177309,26359,Investment,2026-04-01,0,Internet Banking,2010,Salaried,Broadband Bill,2026-06-03,0
4885177309,26359,Investment,2026-04-01,1,Branch,177873,Salaried,Cheque Deposit,2026-06-20,0
4885177309,26359,Investment,2026-04-01,0,ATM,10775,Salaried,ATM Withdrawal,2026-07-18,1
4885177309,26359,Investment,2026-04-01,1,RTGS,10914,Salaried,Tax Refund,2026-09-09,0
4885177309,26359,Investment,2026-04-01,0,Internet Banking,7952,Salaried,Mutual Fund SIP,2026-10-26,1
4895339824,66277,Business,2026-03-22,0,Internet Banking,14471,Self-Employed,Online Shopping,2026-04-28,0
4895339824,66277,Business,2026-03-22,0,ATM,8387,Self-Employed,Medical,2026-06-12,1
4895339824,66277,Business,2026-03-22,1,Branch,145415,Self-Employed,Cash Deposit,2026-07-19,1
4895339824,66277,Business,2026-03-22,0,ATM,4295,Self-Employed,Fuel,2026-08-09,0
4895339824,66277,Business,2026-03-22,0,UPI,4098,Self-Employed,UPI Payment,2026-10-06,1
4895339824,66277,Business,2026-03-22,0,Branch,19492,Self-Employed,Medical,2026-10-30,0
4895339824,66277,Business,2026-03-22,0,NEFT,3993,Self-Employed,Fuel,2026-11-10,0
4901851886,84803,Cash,2025-10-10,0,Branch,47059,Retired,Travel Booking,2026-04-01,0
4901851886,84803,Cash,2025-10-10,1,Branch,276223,Retired,Cheque Deposit,2026-04-07,0
4901851886,84803,Cash,2025-10-10,0,Internet Banking,4244,Retired,Insurance Premium,2026-04-08,1
4901851886,84803,Cash,2025-10-10,0,Internet Banking,2375,Retired,Broadband Bill,2026-04-27,0
4901851886,84803,Cash,2025-10-10,0,ATM,18471,Retired,ATM Withdrawal,2026-07-27,0
4901851886,84803,Cash,2025-10-10,1,RTGS,19006,Retired,GST Refund,2026-07-28,0
4901851886,84803,Cash,2025-10-10,0,IMPS,29144,Retired,Online Shopping,2026-09-26,0
4901851886,84803,Cash,2025-10-10,0,RTGS,1845,Retired,Restaurant,2026-12-18,1
4906081180,13928,Loan,2025-09-30,0,Internet Banking,3430,Farmer,Water Bill,2026-04-23,1
4906081180,13928,Loan,2025-09-30,0,RTGS,26905,Farmer,Online Shopping,2026-05-30,0
4906081180,13928,Loan,2025-09-30,0,ATM,7376,Farmer,ATM Withdrawal,2026-06-28,1
4906081180,13928,Loan,2025-09-30,0,IMPS,3171,Farmer,Fuel,2026-07-18,0
4906081180,13928,Loan,2025-09-30,1,Branch,201336,Farmer,Cheque Deposit,2026-08-02,1
4906081180,13928,Loan,2025-09-30,0,IMPS,2543,Farmer,Online Shopping,2026-12-11,0
4906081180,13928,Loan,2025-09-30,0,Branch,826,Farmer,Mobile Recharge,2026-12-12,0
4916085496,51866,Investment,2026-02-15,0,Internet Banking,3431,Retired,Water Bill,2026-04-08,0
4916085496,51866,Investment,2026-02-15,0,Branch,19050,Retired,Travel Booking,2026-04-09,0
4916085496,51866,Investment,2026-02-15,0,Internet Banking,42648,Retired,Loan EMI,2026-04-13,0
4916085496,51866,Investment,2026-02-15,0,UPI,1001,Retired,UPI Payment,2026-04-14,0
4916085496,51866,Investment,2026-02-15,0,UPI,2586,Retired,UPI Payment,2026-04-21,1
4916085496,51866,Investment,2026-02-15,0,Internet Banking,33044,Retired,Mutual Fund SIP,2026-06-23,1
4916085496,51866,Investment,2026-02-15,0,Internet Banking,2301,Retired,Mobile Recharge,2026-07-14,1
4916085496,51866,Investment,2026-02-15,0,IMPS,4973,Retired,Restaurant,2026-07-16,0
4916085496,51866,Investment,2026-02-15,0,Internet Banking,780,Retired,Broadband Bill,2026-09-04,1
4916085496,51866,Investment,2026-02-15,0,UPI,587,Retired,Mobile Recharge,2026-10-11,1
4916085496,51866,Investment,2026-02-15,0,Internet Banking,4449,Retired,Water Bill,2026-10-12,1
4916085496,51866,Investment,2026-02-15,1,Branch,134019,Retired,Cash Deposit,2026-11-02,1
4916085496,51866,Investment,2026-02-15,0,UPI,18083,Retired,Online Shopping,2026-11-04,0
4916085496,51866,Investment,2026-02-15,1,RTGS,12884,Retired,GST Refund,2026-11-20,0
4916085496,51866,Investment,2026-02-15,1,NEFT,50799,Retired,Tax Refund,2026-12-28,1
4917711660,23035,Business,2026-01-15,1,NEFT,7842,Farmer,GST Refund,2026-04-01,0
4917711660,23035,Business,2026-01-15,0,Internet Banking,960,Farmer,Mobile Recharge,2026-05-08,1
4917711660,23035,Business,2026-01-15,0,Internet Banking,2444,Farmer,Insurance Premium,2026-05-30,0
4917711660,23035,Business,2026-01-15,0,NEFT,32341,Farmer,Online Shopping,2026-06-18,1
4917711660,23035,Business,2026-01-15,1,Internet Banking,20525,Farmer,GST Refund,2026-07-14,1
4917711660,23035,Business,2026-01-15,1,RTGS,97814,Farmer,Salary Credit,2026-07-16,1
4917711660,23035,Business,2026-01-15,1,Internet Banking,780,Farmer,Interest Credit,2026-07-16,0
4917711660,23035,Business,2026-01-15,0,NEFT,8783,Farmer,POS Purchase,2026-08-03,0
4917711660,23035,Business,2026-01-15,0,Branch,2089,Farmer,Shopping Mall,2026-08-08,0
4917711660,23035,Business,2026-01-15,0,ATM,91660,Farmer,Hotel Booking,2026-08-30,0
4917711660,23035,Business,2026-01-15,0,Internet Banking,8097,Farmer,Insurance Premium,2026-09-02,1
4917711660,23035,Business,2026-01-15,1,Branch,240904,Farmer,Cash Deposit,2026-09-17,0
4917711660,23035,Business,2026-01-15,0,Branch,119503,Farmer,Hotel Booking,2026-09-29,0
4917711660,23035,Business,2026-01-15,0,ATM,16128,Farmer,Online Shopping,2026-11-02,0
4917711660,23035,Business,2026-01-15,0,Internet Banking,2064,Farmer,Electricity Bill,2026-11-25,0
4917711660,23035,Business,2026-01-15,0,UPI,1288,Farmer,UPI Payment,2026-11-26,0
4917711660,23035,Business,2026-01-15,1,IMPS,57415,Farmer,Business Credit,2026-11-28,0
4917711660,23035,Business,2026-01-15,1,NEFT,17424,Farmer,GST Refund,2026-12-02,1
4917711660,23035,Business,2026-01-15,0,Internet Banking,14240,Farmer,POS Purchase,2026-12-15,0
4917711660,23035,Business,2026-01-15,0,UPI,59212,Farmer,Rent Payment,2026-12-29,0
4918646476,51438,Business,2026-06-22,0,Internet Banking,98097,Student,Mutual Fund SIP,2026-07-01,1
4918646476,51438,Business,2026-06-22,1,NEFT,632,Student,Interest Credit,2026-07-07,1
4918646476,51438,Business,2026-06-22,0,Internet Banking,15480,Student,Shopping Mall,2026-08-22,1
4918646476,51438,Business,2026-06-22,0,Internet Banking,3271,Student,Broadband Bill,2026-09-03,0
4918646476,51438,Business,2026-06-22,1,Branch,237054,Student,Cheque Deposit,2026-11-10,1
4918646476,51438,Business,2026-06-22,0,Internet Banking,45050,Student,Insurance Premium,2026-12-13,0
4919607913,26366,Salary,2025-10-12,1,UPI,155521,Retired,Business Credit,2026-08-04,1
4919607913,26366,Salary,2025-10-12,1,Branch,53975,Retired,Cheque Deposit,2026-08-08,0
4919607913,26366,Salary,2025-10-12,0,Internet Banking,6444,Retired,Loan EMI,2026-09-23,0
4919607913,26366,Salary,2025-10-12,0,ATM,32879,Retired,Rent Payment,2026-11-08,1
4919607913,26366,Salary,2025-10-12,0,Internet Banking,501,Retired,POS Purchase,2026-11-20,0
4937695905,45585,Salary,2026-04-01,0,Internet Banking,40614,Farmer,Loan EMI,2026-04-06,1
4937695905,45585,Salary,2026-04-01,1,NEFT,14723,Farmer,GST Refund,2026-05-26,1
4937695905,45585,Salary,2026-04-01,0,RTGS,2356,Farmer,Mobile Recharge,2026-06-21,0
4937695905,45585,Salary,2026-04-01,0,Internet Banking,4102,Farmer,Water Bill,2026-06-29,1
4937695905,45585,Salary,2026-04-01,0,RTGS,36235,Farmer,Rent Payment,2026-07-28,1
4937695905,45585,Salary,2026-04-01,1,Internet Banking,511,Farmer,Interest Credit,2026-08-04,0
4937695905,45585,Salary,2026-04-01,0,ATM,14329,Farmer,ATM Withdrawal,2026-08-10,0
4937695905,45585,Salary,2026-04-01,1,NEFT,274016,Farmer,Business Credit,2026-10-06,0
4937695905,45585,Salary,2026-04-01,0,Internet Banking,46841,Farmer,Loan EMI,2026-10-13,1
4938285202,30001,Salary,2025-08-21,1,NEFT,2761,Retired,Interest Credit,2026-04-12,0
4938285202,30001,Salary,2025-08-21,0,RTGS,19306,Retired,Rent Payment,2026-05-16,1
4938285202,30001,Salary,2025-08-21,1,NEFT,90120,Retired,Tax Refund,2026-07-15,1
4938285202,30001,Salary,2025-08-21,1,UPI,250579,Retired,Premature,2026-07-19,0
4938285202,30001,Salary,2025-08-21,0,ATM,12623,Retired,ATM Withdrawal,2026-07-19,0
4938285202,30001,Salary,2025-08-21,0,NEFT,76024,Retired,Travel Booking,2026-07-25,1
4938285202,30001,Salary,2025-08-21,1,NEFT,43523,Retired,Tax Refund,2026-07-27,1
4938285202,30001,Salary,2025-08-21,0,IMPS,909,Retired,Mobile Recharge,2026-07-31,1
4938285202,30001,Salary,2025-08-21,0,NEFT,27283,Retired,Shopping Mall,2026-08-05,1
4938285202,30001,Salary,2025-08-21,0,ATM,1559,Retired,Mobile Recharge,2026-08-17,1
4938285202,30001,Salary,2025-08-21,0,UPI,1302,Retired,Restaurant,2026-09-18,1
4938285202,30001,Salary,2025-08-21,0,Internet Banking,2442,Retired,Restaurant,2026-09-24,0
4938285202,30001,Salary,2025-08-21,1,RTGS,7979,Retired,Dividend,2026-09-29,0
4938285202,30001,Salary,2025-08-21,0,Internet Banking,75344,Retired,Mutual Fund SIP,2026-10-07,1
4938285202,30001,Salary,2025-08-21,1,NEFT,19318,Retired,Dividend,2026-10-10,0
4938285202,30001,Salary,2025-08-21,0,Internet Banking,19578,Retired,Shopping Mall,2026-11-10,1
4938285202,30001,Salary,2025-08-21,0,Internet Banking,47379,Retired,Online Shopping,2026-11-15,1
4938285202,30001,Salary,2025-08-21,1,RTGS,18647,Retired,Tax Refund,2026-12-22,1
4938285202,30001,Salary,2025-08-21,1,Internet Banking,3113,Retired,GST Refund,2026-12-24,0
4950352812,63683,Investment,2025-11-17,0,Internet Banking,3686,Business,Broadband Bill,2026-05-08,0
4950352812,63683,Investment,2025-11-17,0,ATM,5061,Business,POS Purchase,2026-05-14,1
4950352812,63683,Investment,2025-11-17,0,Internet Banking,55866,Business,Mutual Fund SIP,2026-05-29,1
4950352812,63683,Investment,2025-11-17,1,Branch,123110,Business,Cheque Deposit,2026-08-01,1
4950352812,63683,Investment,2025-11-17,0,UPI,10254,Business,Online Shopping,2026-09-11,0
4950352812,63683,Investment,2025-11-17,0,Internet Banking,8339,Business,Electricity Bill,2026-09-13,0
4950352812,63683,Investment,2025-11-17,0,Internet Banking,40908,Business,Loan EMI,2026-10-23,1
4950352812,63683,Investment,2025-11-17,0,Internet Banking,4269,Business,Broadband Bill,2026-11-26,0
4950352812,63683,Investment,2025-11-17,0,Internet Banking,26019,Business,Medical,2026-12-19,0
4950597707,54087,Investment,2026-03-07,0,NEFT,85147,Self-Employed,Hotel Booking,2026-04-03,0
4950597707,54087,Investment,2026-03-07,0,NEFT,14056,Self-Employed,POS Purchase,2026-05-09,0
4950597707,54087,Investment,2026-03-07,1,Internet Banking,37215,Self-Employed,Salary Credit,2026-05-11,0
4950597707,54087,Investment,2026-03-07,0,ATM,52933,Self-Employed,Rent Payment,2026-06-09,0
4950597707,54087,Investment,2026-03-07,0,Internet Banking,44815,Self-Employed,Insurance Premium,2026-07-22,0
4950597707,54087,Investment,2026-03-07,0,Internet Banking,976,Self-Employed,Fuel,2026-08-17,1
4950597707,54087,Investment,2026-03-07,1,NEFT,2155,Self-Employed,GST Refund,2026-09-18,0
4960394731,48438,Business,2025-08-29,0,ATM,16126,Self-Employed,Shopping Mall,2026-04-06,1
4960394731,48438,Business,2025-08-29,0,Internet Banking,7263,Self-Employed,Electricity Bill,2026-05-26,1
4960394731,48438,Business,2025-08-29,0,Internet Banking,4915,Self-Employed,Electricity Bill,2026-07-17,1
4960394731,48438,Business,2025-08-29,1,NEFT,64761,Self-Employed,Salary Credit,2026-08-05,0
4960394731,48438,Business,2025-08-29,1,Internet Banking,24648,Self-Employed,Dividend,2026-08-30,1
4960394731,48438,Business,2025-08-29,0,Internet Banking,37730,Self-Employed,Loan EMI,2026-10-12,0
4960394731,48438,Business,2025-08-29,0,ATM,2660,Self-Employed,ATM Withdrawal,2026-10-14,1
4960394731,48438,Business,2025-08-29,1,RTGS,366063,Self-Employed,Business Credit,2026-12-03,0
4972829096,59757,Business,2026-05-12,0,UPI,21608,Farmer,Medical,2026-05-16,0
4972829096,59757,Business,2026-05-12,0,ATM,24316,Farmer,Shopping Mall,2026-05-20,1
4972829096,59757,Business,2026-05-12,1,Internet Banking,1221,Farmer,Interest Credit,2026-06-04,0
4972829096,59757,Business,2026-05-12,0,NEFT,8452,Farmer,POS Purchase,2026-06-18,0
4972829096,59757,Business,2026-05-12,1,Branch,460369,Farmer,Business Credit,2026-07-02,1
4972829096,59757,Business,2026-05-12,0,UPI,4482,Farmer,UPI Payment,2026-07-10,1
4972829096,59757,Business,2026-05-12,1,RTGS,1107,Farmer,Interest Credit,2026-08-07,0
4972829096,59757,Business,2026-05-12,0,Internet Banking,7134,Farmer,Electricity Bill,2026-08-14,1
4972829096,59757,Business,2026-05-12,1,Branch,228246,Farmer,Cheque Deposit,2026-08-29,1
4972829096,59757,Business,2026-05-12,0,NEFT,10086,Farmer,POS Purchase,2026-10-03,0
4972829096,59757,Business,2026-05-12,0,UPI,4932,Farmer,UPI Payment,2026-10-08,1
4972829096,59757,Business,2026-05-12,0,IMPS,29786,Farmer,Online Shopping,2026-11-02,0
4972829096,59757,Business,2026-05-12,0,Internet Banking,85166,Farmer,Mutual Fund SIP,2026-11-13,0
4995055649,61446,Business,2025-12-17,0,UPI,3518,Farmer,UPI Payment,2026-06-04,1
4995055649,61446,Business,2025-12-17,0,UPI,4061,Farmer,UPI Payment,2026-06-11,1
4995055649,61446,Business,2025-12-17,0,Internet Banking,2766,Farmer,Broadband Bill,2026-06-26,0
4995055649,61446,Business,2025-12-17,0,Internet Banking,59319,Farmer,Travel Booking,2026-08-27,1
4995055649,61446,Business,2025-12-17,1,Internet Banking,77327,Farmer,Tax Refund,2026-10-06,0
4995055649,61446,Business,2025-12-17,0,Internet Banking,29781,Farmer,Insurance Premium,2026-10-17,1
4995055649,61446,Business,2025-12-17,0,Branch,64438,Farmer,Travel Booking,2026-12-28,0
4998898617,59381,Business,2025-10-21,1,Internet Banking,26517,Self-Employed,GST Refund,2026-05-03,0
4998898617,59381,Business,2025-10-21,0,UPI,4317,Self-Employed,Fuel,2026-05-16,1
4998898617,59381,Business,2025-10-21,0,Internet Banking,90631,Self-Employed,Mutual Fund SIP,2026-05-24,0
4998898617,59381,Business,2025-10-21,0,Internet Banking,3201,Self-Employed,Fuel,2026-06-23,1
4998898617,59381,Business,2025-10-21,0,Internet Banking,18731,Self-Employed,Insurance Premium,2026-07-05,1
4998898617,59381,Business,2025-10-21,0,ATM,9243,Self-Employed,ATM Withdrawal,2026-07-13,1
4998898617,59381,Business,2025-10-21,0,Internet Banking,2359,Self-Employed,Mobile Recharge,2026-07-30,1
4998898617,59381,Business,2025-10-21,0,Internet Banking,15934,Self-Employed,Insurance Premium,2026-08-22,0
4998898617,59381,Business,2025-10-21,0,RTGS,7270,Self-Employed,Medical,2026-09-24,1
4998898617,59381,Business,2025-10-21,1,Internet Banking,18287,Self-Employed,GST Refund,2026-10-07,0
4998898617,59381,Business,2025-10-21,1,RTGS,712,Self-Employed,Interest Credit,2026-10-10,0
4998898617,59381,Business,2025-10-21,1,RTGS,271366,Self-Employed,Business Credit,2026-10-16,0
5008671922,95741,Business,2026-06-25,1,ATM,466179,Salaried,Premature,2026-07-15,0
5008671922,95741,Business,2026-06-25,1,Internet Banking,85390,Salaried,Salary Credit,2026-07-19,0
5008671922,95741,Business,2026-06-25,0,Internet Banking,46033,Salaried,Loan EMI,2026-07-29,1
5008671922,95741,Business,2026-06-25,0,NEFT,24515,Salaried,Shopping Mall,2026-08-05,0
5008671922,95741,Business,2026-06-25,0,ATM,3333,Salaried,Restaurant,2026-08-09,1
5008671922,95741,Business,2026-06-25,1,Branch,297515,Salaried,Premature,2026-08-11,1
5008671922,95741,Business,2026-06-25,1,Branch,204146,Salaried,Cash Deposit,2026-08-16,0
5008671922,95741,Business,2026-06-25,0,UPI,3221,Salaried,POS Purchase,2026-08-19,1
5008671922,95741,Business,2026-06-25,0,Internet Banking,3551,Salaried,Broadband Bill,2026-08-25,0
5008671922,95741,Business,2026-06-25,1,NEFT,268881,Salaried,Premature,2026-08-28,0
5008671922,95741,Business,2026-06-25,1,Branch,218894,Salaried,Cheque Deposit,2026-09-22,0
5008671922,95741,Business,2026-06-25,1,Internet Banking,25647,Salaried,Tax Refund,2026-09-25,1
5008671922,95741,Business,2026-06-25,0,ATM,10466,Salaried,ATM Withdrawal,2026-10-03,1
5008671922,95741,Business,2026-06-25,0,ATM,25583,Salaried,Shopping Mall,2026-10-04,1
5008671922,95741,Business,2026-06-25,0,IMPS,17407,Salaried,Online Shopping,2026-10-11,1
5008671922,95741,Business,2026-06-25,1,RTGS,67165,Salaried,Premature,2026-10-18,0
5008671922,95741,Business,2026-06-25,0,RTGS,26077,Salaried,Rent Payment,2026-11-27,0
5008671922,95741,Business,2026-06-25,0,Internet Banking,13345,Salaried,Loan EMI,2026-12-11,0
5008671922,95741,Business,2026-06-25,0,IMPS,380,Salaried,Restaurant,2026-12-26,0
5010014469,37920,Salary,2025-09-19,0,Internet Banking,37636,Retired,Insurance Premium,2026-05-26,0
5010014469,37920,Salary,2025-09-19,0,ATM,6488,Retired,Shopping Mall,2026-06-04,1
5010014469,37920,Salary,2025-09-19,0,Internet Banking,2613,Retired,Broadband Bill,2026-07-15,0
5010014469,37920,Salary,2025-09-19,0,ATM,10712,Retired,ATM Withdrawal,2026-07-25,0
5010014469,37920,Salary,2025-09-19,0,Internet Banking,38141,Retired,Loan EMI,2026-08-12,0
5010014469,37920,Salary,2025-09-19,0,UPI,19034,Retired,Hotel Booking,2026-09-18,1
5010014469,37920,Salary,2025-09-19,1,Internet Banking,50366,Retired,Salary Credit,2026-10-12,1
5010014469,37920,Salary,2025-09-19,0,UPI,3030,Retired,Fuel,2026-10-31,1
5010014469,37920,Salary,2025-09-19,0,NEFT,877,Retired,Fuel,2026-11-11,1
5010014469,37920,Salary,2025-09-19,1,NEFT,59713,Retired,Salary Credit,2026-11-18,0
5010014469,37920,Salary,2025-09-19,0,UPI,5646,Retired,Fuel,2026-11-24,0
5010014469,37920,Salary,2025-09-19,0,Branch,3221,Retired,Fuel,2026-12-02,1
5046312066,31182,Investment,2026-04-30,0,UPI,2159,Business,UPI Payment,2026-06-05,0
5046312066,31182,Investment,2026-04-30,0,NEFT,1090,Business,Fuel,2026-06-07,0
5046312066,31182,Investment,2026-04-30,0,RTGS,16413,Business,Shopping Mall,2026-07-01,1
